product_id,product_name,jumlah_penjualan,harga,diskon,status
P03152,Produk 3152,173,177836,30,Laris
P03153,Produk 3153,239,54382,10,Laris
P03154,Produk 3154,199,129277,30,Laris
P03155,Produk 3155,184,143817,30,Laris
P03156,Produk 3156,82,183012,5,Laris
P03157,Produk 3157,144,42594,25,Laris
P03158,Produk 3158,247,53841,5,Laris
P03159,Produk 3159,102,60976,20,Laris
P03160,Produk 3160,251,46451,30,Laris
P03161,Produk 3161,212,149427,10,Laris
P03162,Produk 3162,120,74901,20,Laris
P03163,Produk 3163,24,24752,10,Tidak
P03164,Produk 3164,133,113596,25,Laris
P03165,Produk 3165,81,65800,30,Laris
P03166,Produk 3166,257,28380,30,Laris
P03167,Produk 3167,32,108535,15,Tidak
P03168,Produk 3168,58,181890,5,Tidak
P03169,Produk 3169,61,167320,5,Tidak
P03170,Produk 3170,249,87586,10,Laris
P03171,Produk 3171,181,32235,30,Laris
P03172,Produk 3172,285,90121,5,Laris
P03173,Produk 3173,263,178410,25,Laris
P03174,Produk 3174,53,33217,15,Tidak
P03175,Produk 3175,234,49079,0,Laris
P03176,Produk 3176,52,167448,0,Tidak
P03177,Produk 3177,259,47632,5,Laris
P03178,Produk 3178,60,73840,10,Tidak
P03179,Produk 3179,80,96578,25,Tidak
P03180,Produk 3180,226,152617,15,Laris
P03181,Produk 3181,50,60447,25,Tidak
P03182,Produk 3182,186,107715,30,Laris
P03183,Produk 3183,70,52239,30,Tidak
P03184,Produk 3184,103,135109,15,Laris
P03185,Produk 3185,3,84308,30,Tidak
P03186,Produk 3186,242,109475,10,Laris
P03187,Produk 3187,258,64895,0,Laris
P03188,Produk 3188,136,117631,25,Laris
P03189,Produk 3189,212,114540,25,Laris
P03190,Produk 3190,125,59743,30,Laris
P03191,Produk 3191,271,130551,30,Laris
P03192,Produk 3192,116,56174,30,Laris
P03193,Produk 3193,219,128372,15,Laris
P03194,Produk 3194,234,155307,30,Laris
P03195,Produk 3195,185,27802,15,Laris
P03196,Produk 3196,74,22607,25,Tidak
P03197,Produk 3197,264,38240,0,Laris
P03198,Produk 3198,173,102524,15,Laris
P03199,Produk 3199,84,133789,0,Laris
P03200,Produk 3200,201,29723,25,Laris
P03201,Produk 3201,77,170616,0,Tidak
P03202,Produk 3202,266,97522,15,Laris
P03203,Produk 3203,205,198486,25,Laris
P03204,Produk 3204,283,99776,25,Laris
P03205,Produk 3205,160,110218,0,Laris
P03206,Produk 3206,143,158357,20,Laris
P03207,Produk 3207,75,125889,15,Tidak
P03208,Produk 3208,105,162717,20,Laris
P03209,Produk 3209,226,110505,30,Laris
P03210,Produk 3210,207,71719,10,Laris
P03211,Produk 3211,43,29691,20,Tidak
P03212,Produk 3212,171,122234,25,Laris
P03213,Produk 3213,64,156438,20,Tidak
P03214,Produk 3214,145,76029,0,Laris
P03215,Produk 3215,261,164647,10,Laris
P03216,Produk 3216,266,109314,30,Laris
P03217,Produk 3217,81,26139,0,Laris
P03218,Produk 3218,276,175321,10,Laris
P03219,Produk 3219,123,99676,25,Laris
P03220,Produk 3220,216,152454,0,Laris
P03221,Produk 3221,30,117774,10,Tidak
P03222,Produk 3222,259,112923,0,Laris
P03223,Produk 3223,24,190645,0,Tidak
P03224,Produk 3224,229,98108,20,Laris
P03225,Produk 3225,2,138789,10,Tidak
P03226,Produk 3226,120,172461,20,Laris
P03227,Produk 3227,273,176119,5,Laris
P03228,Produk 3228,179,98433,10,Laris
P03229,Produk 3229,293,196274,5,Laris
P03230,Produk 3230,193,156227,25,Laris
P03231,Produk 3231,126,47584,10,Laris
P03232,Produk 3232,264,172664,5,Laris
P03233,Produk 3233,184,139094,0,Laris
P03234,Produk 3234,75,131592,30,Tidak
P03235,Produk 3235,210,41481,0,Laris
P03236,Produk 3236,31,131381,5,Tidak
P03237,Produk 3237,243,76304,15,Laris
P03238,Produk 3238,39,116808,25,Tidak
P03239,Produk 3239,269,125579,20,Laris
P03240,Produk 3240,286,156038,30,Laris
P03241,Produk 3241,202,89125,20,Laris
P03242,Produk 3242,255,186844,15,Laris
P03243,Produk 3243,225,148330,25,Laris
P03244,Produk 3244,213,62688,5,Laris
P03245,Produk 3245,258,53324,15,Laris
P03246,Produk 3246,234,53917,25,Laris
P03247,Produk 3247,262,158711,0,Laris
P03248,Produk 3248,108,139388,15,Laris
P03249,Produk 3249,16,61114,20,Tidak
P03250,Produk 3250,189,51133,20,Laris
P03251,Produk 3251,209,48923,0,Laris
P03252,Produk 3252,189,169884,10,Laris
P03253,Produk 3253,20,157042,5,Tidak
P03254,Produk 3254,60,117377,10,Tidak
P03255,Produk 3255,191,99497,10,Laris
P03256,Produk 3256,248,27334,30,Laris
P03257,Produk 3257,73,57261,30,Tidak
P03258,Produk 3258,215,32753,10,Laris
P03259,Produk 3259,145,76513,5,Laris
P03260,Produk 3260,250,20546,0,Laris
P03261,Produk 3261,280,111396,0,Laris
P03262,Produk 3262,22,129464,15,Tidak
P03263,Produk 3263,293,101186,20,Laris
P03264,Produk 3264,231,108558,30,Laris
P03265,Produk 3265,193,144578,30,Laris
P03266,Produk 3266,67,56312,20,Tidak
P03267,Produk 3267,235,137946,25,Laris
P03268,Produk 3268,229,59054,30,Laris
P03269,Produk 3269,166,43413,30,Laris
P03270,Produk 3270,209,121511,5,Laris
P03271,Produk 3271,202,108866,20,Laris
P03272,Produk 3272,23,195752,15,Tidak
P03273,Produk 3273,142,189323,0,Laris
P03274,Produk 3274,84,26502,20,Laris
P03275,Produk 3275,158,167074,25,Laris
P03276,Produk 3276,63,188798,20,Tidak
P03277,Produk 3277,43,70443,20,Tidak
P03278,Produk 3278,277,171219,30,Laris
P03279,Produk 3279,27,169486,20,Tidak
P03280,Produk 3280,96,144737,20,Laris
P03281,Produk 3281,9,51531,25,Tidak
P03282,Produk 3282,272,67118,0,Laris
P03283,Produk 3283,140,73950,5,Laris
P03284,Produk 3284,296,136452,0,Laris
P03285,Produk 3285,273,179083,10,Laris
P03286,Produk 3286,205,174374,0,Laris
P03287,Produk 3287,251,26098,10,Laris
P03288,Produk 3288,223,67319,15,Laris
P03289,Produk 3289,12,158386,10,Tidak
P03290,Produk 3290,195,87417,0,Laris
P03291,Produk 3291,58,46039,20,Tidak
P03292,Produk 3292,86,94803,5,Laris
P03293,Produk 3293,93,86992,30,Laris
P03294,Produk 3294,45,60429,10,Tidak
P03295,Produk 3295,208,197893,5,Laris
P03296,Produk 3296,30,181081,10,Tidak
P03297,Produk 3297,92,27122,25,Laris
P03298,Produk 3298,29,98125,15,Tidak
P03299,Produk 3299,50,103896,5,Tidak
P03300,Produk 3300,211,104991,10,Laris
P03301,Produk 3301,192,51710,0,Laris
P03302,Produk 3302,103,82815,30,Laris
P03303,Produk 3303,300,81994,15,Laris
P03304,Produk 3304,260,152231,15,Laris
P03305,Produk 3305,58,90592,0,Tidak
P03306,Produk 3306,162,141850,20,Laris
P03307,Produk 3307,208,37159,15,Laris
P03308,Produk 3308,14,126822,25,Tidak
P03309,Produk 3309,119,24881,10,Laris
P03310,Produk 3310,283,173661,25,Laris
P03311,Produk 3311,51,84570,30,Tidak
P03312,Produk 3312,284,190800,30,Laris
P03313,Produk 3313,64,99852,20,Tidak
P03314,Produk 3314,208,136911,0,Laris
P03315,Produk 3315,256,73335,30,Laris
P03316,Produk 3316,72,117859,20,Tidak
P03317,Produk 3317,86,84267,20,Laris
P03318,Produk 3318,216,165529,15,Laris
P03319,Produk 3319,21,20262,30,Tidak
P03320,Produk 3320,237,182720,10,Laris
P03321,Produk 3321,85,20142,0,Laris
P03322,Produk 3322,246,91644,20,Laris
P03323,Produk 3323,128,198257,15,Laris
P03324,Produk 3324,179,185729,5,Laris
P03325,Produk 3325,299,153779,10,Laris
P03326,Produk 3326,23,62314,25,Tidak
P03327,Produk 3327,273,167608,0,Laris
P03328,Produk 3328,153,43518,15,Laris
P03329,Produk 3329,62,56608,25,Tidak
P03330,Produk 3330,284,93258,15,Laris
P03331,Produk 3331,107,180024,20,Laris
P03332,Produk 3332,162,198808,10,Laris
P03333,Produk 3333,133,138677,10,Laris
P03334,Produk 3334,125,193611,10,Laris
P03335,Produk 3335,174,75213,15,Laris
P03336,Produk 3336,168,24161,25,Laris
P03337,Produk 3337,68,189461,0,Tidak
P03338,Produk 3338,243,21121,0,Laris
P03339,Produk 3339,88,128308,20,Laris
P03340,Produk 3340,250,122967,20,Laris
P03341,Produk 3341,41,190156,25,Tidak
P03342,Produk 3342,39,161203,0,Tidak
P03343,Produk 3343,227,196225,0,Laris
P03344,Produk 3344,180,118664,30,Laris
P03345,Produk 3345,183,121384,5,Laris
P03346,Produk 3346,4,52706,15,Tidak
P03347,Produk 3347,189,70591,15,Laris
P03348,Produk 3348,4,78070,25,Tidak
P03349,Produk 3349,10,93697,25,Tidak
P03350,Produk 3350,183,70203,0,Laris
P03351,Produk 3351,155,77972,5,Laris
P03352,Produk 3352,252,115158,0,Laris
P03353,Produk 3353,143,149194,25,Laris
P03354,Produk 3354,107,21870,5,Laris
P03355,Produk 3355,202,49083,30,Laris
P03356,Produk 3356,142,169186,20,Laris
P03357,Produk 3357,252,64689,20,Laris
P03358,Produk 3358,99,192972,25,Laris
P03359,Produk 3359,289,196206,25,Laris
P03360,Produk 3360,289,66013,0,Laris
P03361,Produk 3361,65,37052,5,Tidak
P03362,Produk 3362,132,169396,30,Laris
P03363,Produk 3363,116,157122,25,Laris
P03364,Produk 3364,140,70292,30,Laris
P03365,Produk 3365,11,197664,20,Tidak
P03366,Produk 3366,129,198436,20,Laris
P03367,Produk 3367,232,20512,15,Laris
P03368,Produk 3368,26,104672,15,Tidak
P03369,Produk 3369,208,91836,0,Laris
P03370,Produk 3370,265,142312,15,Laris
P03371,Produk 3371,185,155595,30,Laris
P03372,Produk 3372,22,78863,0,Tidak
P03373,Produk 3373,142,130116,20,Laris
P03374,Produk 3374,229,102900,0,Laris
P03375,Produk 3375,200,71015,10,Laris
P03376,Produk 3376,41,169899,30,Tidak
P03377,Produk 3377,12,79147,25,Tidak
P03378,Produk 3378,216,39514,5,Laris
P03379,Produk 3379,100,63117,10,Laris
P03380,Produk 3380,159,36474,25,Laris
P03381,Produk 3381,49,27306,15,Tidak
P03382,Produk 3382,221,26297,20,Laris
P03383,Produk 3383,171,85643,5,Laris
P03384,Produk 3384,55,144145,5,Tidak
P03385,Produk 3385,174,34269,30,Laris
P03386,Produk 3386,170,156229,30,Laris
P03387,Produk 3387,121,39113,30,Laris
P03388,Produk 3388,224,45079,25,Laris
P03389,Produk 3389,228,171764,0,Laris
P03390,Produk 3390,43,35908,0,Tidak
P03391,Produk 3391,193,102124,30,Laris
P03392,Produk 3392,33,53432,0,Tidak
P03393,Produk 3393,226,34362,10,Laris
P03394,Produk 3394,221,37246,0,Laris
P03395,Produk 3395,28,166606,0,Tidak
P03396,Produk 3396,150,119996,15,Laris
P03397,Produk 3397,49,181822,30,Tidak
P03398,Produk 3398,210,81108,30,Laris
P03399,Produk 3399,5,138859,15,Tidak
P03400,Produk 3400,237,132225,20,Laris
P03401,Produk 3401,51,109028,25,Tidak
P03402,Produk 3402,13,139033,20,Tidak
P03403,Produk 3403,168,174091,5,Laris
P03404,Produk 3404,55,46919,0,Tidak
P03405,Produk 3405,34,175421,30,Tidak
P03406,Produk 3406,99,170264,5,Laris
P03407,Produk 3407,260,87183,10,Laris
P03408,Produk 3408,215,146195,25,Laris
P03409,Produk 3409,227,68738,5,Laris
P03410,Produk 3410,70,31552,0,Tidak
P03411,Produk 3411,65,101701,20,Tidak
P03412,Produk 3412,223,154512,25,Laris
P03413,Produk 3413,183,101576,20,Laris
P03414,Produk 3414,277,58174,5,Laris
P03415,Produk 3415,240,100917,20,Laris
P03416,Produk 3416,175,96300,10,Laris
P03417,Produk 3417,4,155706,20,Tidak
P03418,Produk 3418,74,35025,5,Tidak
P03419,Produk 3419,259,166656,30,Laris
P03420,Produk 3420,27,130640,10,Tidak
P03421,Produk 3421,100,72526,25,Laris
P03422,Produk 3422,103,37931,10,Laris
P03423,Produk 3423,96,195075,15,Laris
P03424,Produk 3424,239,177224,25,Laris
P03425,Produk 3425,169,171626,20,Laris
P03426,Produk 3426,171,181507,10,Laris
P03427,Produk 3427,214,106145,5,Laris
P03428,Produk 3428,53,139092,30,Tidak
P03429,Produk 3429,21,150005,5,Tidak
P03430,Produk 3430,1,187448,5,Tidak
P03431,Produk 3431,117,142299,20,Laris
P03432,Produk 3432,109,82657,15,Laris
P03433,Produk 3433,169,118543,5,Laris
P03434,Produk 3434,204,68298,30,Laris
P03435,Produk 3435,3,115110,0,Tidak
P03436,Produk 3436,37,113817,0,Tidak
P03437,Produk 3437,284,50196,5,Laris
P03438,Produk 3438,148,135450,5,Laris
P03439,Produk 3439,299,114348,0,Laris
P03440,Produk 3440,15,72198,5,Tidak
P03441,Produk 3441,145,65651,5,Laris
P03442,Produk 3442,134,65687,10,Laris
P03443,Produk 3443,283,84478,5,Laris
P03444,Produk 3444,100,25634,5,Laris
P03445,Produk 3445,134,46526,0,Laris
P03446,Produk 3446,70,119332,25,Tidak
P03447,Produk 3447,56,108705,5,Tidak
P03448,Produk 3448,156,139591,5,Laris
P03449,Produk 3449,189,117609,25,Laris
P03450,Produk 3450,87,158130,30,Laris
P03451,Produk 3451,222,37138,0,Laris
P03452,Produk 3452,73,54287,30,Tidak
P03453,Produk 3453,97,70248,20,Laris
P03454,Produk 3454,193,118108,10,Laris
P03455,Produk 3455,219,186761,5,Laris
P03456,Produk 3456,23,181488,20,Tidak
P03457,Produk 3457,96,160369,10,Laris
P03458,Produk 3458,76,105899,5,Tidak
P03459,Produk 3459,27,185008,30,Tidak
P03460,Produk 3460,143,53150,30,Laris
P03461,Produk 3461,260,173113,15,Laris
P03462,Produk 3462,107,41340,30,Laris
P03463,Produk 3463,240,193933,20,Laris
P03464,Produk 3464,33,63891,20,Tidak
P03465,Produk 3465,198,189101,30,Laris
P03466,Produk 3466,260,118111,15,Laris
P03467,Produk 3467,265,141704,5,Laris
P03468,Produk 3468,164,118010,20,Laris
P03469,Produk 3469,247,149706,15,Laris
P03470,Produk 3470,137,172354,15,Laris
P03471,Produk 3471,298,190324,0,Laris
P03472,Produk 3472,106,77547,5,Laris
P03473,Produk 3473,231,81442,15,Laris
P03474,Produk 3474,111,100215,15,Laris
P03475,Produk 3475,193,169781,5,Laris
P03476,Produk 3476,191,86723,20,Laris
P03477,Produk 3477,43,55213,30,Tidak
P03478,Produk 3478,43,97345,15,Tidak
P03479,Produk 3479,265,112163,5,Laris
P03480,Produk 3480,298,30785,15,Laris
P03481,Produk 3481,262,182824,10,Laris
P03482,Produk 3482,218,138266,15,Laris
P03483,Produk 3483,221,127204,10,Laris
P03484,Produk 3484,254,103105,10,Laris
P03485,Produk 3485,195,26479,5,Laris
P03486,Produk 3486,226,81286,10,Laris
P03487,Produk 3487,38,114134,0,Tidak
P03488,Produk 3488,150,151534,20,Laris
P03489,Produk 3489,279,188730,0,Laris
P03490,Produk 3490,141,79701,0,Laris
P03491,Produk 3491,60,38703,10,Tidak
P03492,Produk 3492,19,163137,5,Tidak
P03493,Produk 3493,170,71549,25,Laris
P03494,Produk 3494,168,85542,10,Laris
P03495,Produk 3495,140,69975,25,Laris
P03496,Produk 3496,70,162377,10,Tidak
P03497,Produk 3497,4,98505,10,Tidak
P03498,Produk 3498,177,125856,15,Laris
P03499,Produk 3499,296,191785,0,Laris
P03500,Produk 3500,241,191466,20,Laris
P03501,Produk 3501,76,124203,5,Tidak
P03502,Produk 3502,116,75017,15,Laris
P03503,Produk 3503,119,155220,20,Laris
P03504,Produk 3504,282,142876,25,Laris
P03505,Produk 3505,236,109301,30,Laris
P03506,Produk 3506,43,102070,30,Tidak
P03507,Produk 3507,96,132405,30,Laris
P03508,Produk 3508,213,74941,15,Laris
P03509,Produk 3509,230,166393,0,Laris
P03510,Produk 3510,191,56424,20,Laris
P03511,Produk 3511,65,100103,25,Tidak
P03512,Produk 3512,4,151019,30,Tidak
P03513,Produk 3513,181,109082,5,Laris
P03514,Produk 3514,214,131599,25,Laris
P03515,Produk 3515,206,160929,10,Laris
P03516,Produk 3516,166,173866,0,Laris
P03517,Produk 3517,290,28443,5,Laris
P03518,Produk 3518,78,106573,20,Tidak
P03519,Produk 3519,293,122468,15,Laris
P03520,Produk 3520,104,122402,0,Laris
P03521,Produk 3521,273,121301,5,Laris
P03522,Produk 3522,243,48478,10,Laris
P03523,Produk 3523,291,138367,25,Laris
P03524,Produk 3524,155,44442,5,Laris
P03525,Produk 3525,53,196917,20,Tidak
P03526,Produk 3526,90,28404,30,Laris
P03527,Produk 3527,250,27035,5,Laris
P03528,Produk 3528,101,38216,15,Laris
P03529,Produk 3529,145,73973,5,Laris
P03530,Produk 3530,149,192902,20,Laris
P03531,Produk 3531,35,139187,0,Tidak
P03532,Produk 3532,188,155929,0,Laris
P03533,Produk 3533,87,105661,30,Laris
P03534,Produk 3534,210,122525,5,Laris
P03535,Produk 3535,56,53852,20,Tidak
P03536,Produk 3536,214,145370,25,Laris
P03537,Produk 3537,35,121972,30,Tidak
P03538,Produk 3538,105,54060,30,Laris
P03539,Produk 3539,105,101200,15,Laris
P03540,Produk 3540,243,61623,20,Laris
P03541,Produk 3541,294,101346,20,Laris
P03542,Produk 3542,103,151720,25,Laris
P03543,Produk 3543,234,92205,5,Laris
P03544,Produk 3544,3,57405,15,Tidak
P03545,Produk 3545,32,124657,20,Tidak
P03546,Produk 3546,126,157850,10,Laris
P03547,Produk 3547,291,148701,15,Laris
P03548,Produk 3548,236,171029,0,Laris
P03549,Produk 3549,46,95474,25,Tidak
P03550,Produk 3550,233,110906,25,Laris
P03551,Produk 3551,152,122521,20,Laris
P03552,Produk 3552,89,128803,5,Laris
P03553,Produk 3553,91,181935,25,Laris
P03554,Produk 3554,221,140016,15,Laris
P03555,Produk 3555,93,169059,0,Laris
P03556,Produk 3556,201,31446,5,Laris
P03557,Produk 3557,80,91768,25,Tidak
P03558,Produk 3558,275,96517,25,Laris
P03559,Produk 3559,34,76952,15,Tidak
P03560,Produk 3560,210,164919,0,Laris
P03561,Produk 3561,188,40062,30,Laris
P03562,Produk 3562,53,152224,30,Tidak
P03563,Produk 3563,166,127504,15,Laris
P03564,Produk 3564,84,86261,5,Laris
P03565,Produk 3565,259,31700,15,Laris
P03566,Produk 3566,13,39187,25,Tidak
P03567,Produk 3567,236,119917,10,Laris
P03568,Produk 3568,204,70961,15,Laris
P03569,Produk 3569,19,22814,10,Tidak
P03570,Produk 3570,58,55777,10,Tidak
P03571,Produk 3571,237,147076,15,Laris
P03572,Produk 3572,34,41639,20,Tidak
P03573,Produk 3573,124,134746,5,Laris
P03574,Produk 3574,241,93175,30,Laris
P03575,Produk 3575,82,64718,30,Laris
P03576,Produk 3576,9,179118,0,Tidak
P03577,Produk 3577,90,97108,0,Laris
P03578,Produk 3578,273,122458,5,Laris
P03579,Produk 3579,39,196001,30,Tidak
P03580,Produk 3580,5,197571,10,Tidak
P03581,Produk 3581,78,135515,10,Tidak
P03582,Produk 3582,91,76799,25,Laris
P03583,Produk 3583,17,196958,20,Tidak
P03584,Produk 3584,110,135882,25,Laris
P03585,Produk 3585,24,186406,30,Tidak
P03586,Produk 3586,267,188037,25,Laris
P03587,Produk 3587,52,122398,25,Tidak
P03588,Produk 3588,157,136388,0,Laris
P03589,Produk 3589,2,32757,30,Tidak
P03590,Produk 3590,193,72884,5,Laris
P03591,Produk 3591,191,82531,5,Laris
P03592,Produk 3592,46,24204,15,Tidak
P03593,Produk 3593,14,23816,10,Tidak
P03594,Produk 3594,98,198247,25,Laris
P03595,Produk 3595,32,77820,0,Tidak
P03596,Produk 3596,85,63790,0,Laris
P03597,Produk 3597,212,154348,0,Laris
P03598,Produk 3598,167,104588,20,Laris
P03599,Produk 3599,97,183754,5,Laris
P03600,Produk 3600,277,123563,15,Laris
P03601,Produk 3601,61,80924,5,Tidak
P03602,Produk 3602,54,113474,10,Tidak
P03603,Produk 3603,88,23930,15,Laris
P03604,Produk 3604,161,23140,15,Laris
P03605,Produk 3605,108,140265,5,Laris
P03606,Produk 3606,33,192480,30,Tidak
P03607,Produk 3607,142,190379,20,Laris
P03608,Produk 3608,188,31518,0,Laris
P03609,Produk 3609,111,127766,10,Laris
P03610,Produk 3610,255,46689,25,Laris
P03611,Produk 3611,274,169213,5,Laris
P03612,Produk 3612,128,44836,20,Laris
P03613,Produk 3613,166,185379,25,Laris
P03614,Produk 3614,198,197707,30,Laris
P03615,Produk 3615,68,107044,5,Tidak
P03616,Produk 3616,162,194685,15,Laris
P03617,Produk 3617,34,107845,0,Tidak
P03618,Produk 3618,299,137679,15,Laris
P03619,Produk 3619,261,187927,25,Laris
P03620,Produk 3620,119,151968,20,Laris
P03621,Produk 3621,6,80976,0,Tidak
P03622,Produk 3622,63,100962,5,Tidak
P03623,Produk 3623,219,83844,20,Laris
P03624,Produk 3624,40,35708,5,Tidak
P03625,Produk 3625,191,150738,10,Laris
P03626,Produk 3626,103,59759,15,Laris
P03627,Produk 3627,104,188306,0,Laris
P03628,Produk 3628,121,176781,15,Laris
P03629,Produk 3629,168,55197,10,Laris
P03630,Produk 3630,162,188716,30,Laris
P03631,Produk 3631,20,156543,30,Tidak
P03632,Produk 3632,212,189881,30,Laris
P03633,Produk 3633,147,26211,5,Laris
P03634,Produk 3634,169,109844,5,Laris
P03635,Produk 3635,105,161377,0,Laris
P03636,Produk 3636,127,78312,20,Laris
P03637,Produk 3637,195,156700,10,Laris
P03638,Produk 3638,93,135962,25,Laris
P03639,Produk 3639,3,36938,30,Tidak
P03640,Produk 3640,251,38346,5,Laris
P03641,Produk 3641,26,186295,5,Tidak
P03642,Produk 3642,104,52915,0,Laris
P03643,Produk 3643,88,175354,20,Laris
P03644,Produk 3644,104,81947,20,Laris
P03645,Produk 3645,40,131736,25,Tidak
P03646,Produk 3646,239,101648,5,Laris
P03647,Produk 3647,101,84205,15,Laris
P03648,Produk 3648,90,178820,5,Laris
P03649,Produk 3649,155,94803,20,Laris
P03650,Produk 3650,229,186619,5,Laris
P03651,Produk 3651,139,146136,0,Laris
P03652,Produk 3652,184,124397,15,Laris
P03653,Produk 3653,85,143394,15,Laris
P03654,Produk 3654,216,152459,20,Laris
P03655,Produk 3655,221,60862,30,Laris
P03656,Produk 3656,246,25193,30,Laris
P03657,Produk 3657,195,132039,30,Laris
P03658,Produk 3658,42,98703,20,Tidak
P03659,Produk 3659,275,60055,20,Laris
P03660,Produk 3660,89,87447,15,Laris
P03661,Produk 3661,237,100176,15,Laris
P03662,Produk 3662,145,118342,20,Laris
P03663,Produk 3663,246,38858,10,Laris
P03664,Produk 3664,69,143013,5,Tidak
P03665,Produk 3665,79,69709,0,Tidak
P03666,Produk 3666,6,151255,25,Tidak
P03667,Produk 3667,191,148831,15,Laris
P03668,Produk 3668,212,123455,25,Laris
P03669,Produk 3669,191,120673,15,Laris
P03670,Produk 3670,157,188047,20,Laris
P03671,Produk 3671,36,127161,0,Tidak
P03672,Produk 3672,63,120879,20,Tidak
P03673,Produk 3673,83,70915,30,Laris
P03674,Produk 3674,223,86914,30,Laris
P03675,Produk 3675,178,153590,25,Laris
P03676,Produk 3676,250,186456,25,Laris
P03677,Produk 3677,188,35126,25,Laris
P03678,Produk 3678,197,131159,25,Laris
P03679,Produk 3679,126,83531,15,Laris
P03680,Produk 3680,17,114742,25,Tidak
P03681,Produk 3681,14,194502,25,Tidak
P03682,Produk 3682,75,88506,20,Tidak
P03683,Produk 3683,233,198537,5,Laris
P03684,Produk 3684,130,84858,20,Laris
P03685,Produk 3685,296,193697,30,Laris
P03686,Produk 3686,82,23234,0,Laris
P03687,Produk 3687,47,188924,25,Tidak
P03688,Produk 3688,196,124245,25,Laris
P03689,Produk 3689,300,41062,20,Laris
P03690,Produk 3690,96,130872,5,Laris
P03691,Produk 3691,218,86288,25,Laris
P03692,Produk 3692,154,151241,20,Laris
P03693,Produk 3693,195,173637,10,Laris
P03694,Produk 3694,210,43297,0,Laris
P03695,Produk 3695,293,110280,30,Laris
P03696,Produk 3696,73,90522,25,Tidak
P03697,Produk 3697,107,124325,25,Laris
P03698,Produk 3698,157,21683,5,Laris
P03699,Produk 3699,251,20413,0,Laris
P03700,Produk 3700,35,129534,20,Tidak
P03701,Produk 3701,213,191578,10,Laris
P03702,Produk 3702,220,64730,5,Laris
P03703,Produk 3703,191,68863,25,Laris
P03704,Produk 3704,68,71909,15,Tidak
P03705,Produk 3705,93,151757,0,Laris
P03706,Produk 3706,230,168659,30,Laris
P03707,Produk 3707,108,68663,5,Laris
P03708,Produk 3708,30,67901,30,Tidak
P03709,Produk 3709,98,87987,30,Laris
P03710,Produk 3710,209,135534,25,Laris
P03711,Produk 3711,55,186837,5,Tidak
P03712,Produk 3712,40,96841,0,Tidak
